frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
0,-0.23094201,-0.46547496,-0.27932492,-0.13218455,-0.1323505,-0.05317904,-0.112142816,0.2667439,0.03429799,0.10782201,0.2749172,-0.039003912,0.124855146,-0.11605743,-0.1319631,0.13126358,-0.4537065,-0.3811296,-0.15024078,0.7231056,0.34432733,-0.31694615,0.58642113,0.2468548,-0.13488771,0.7175129,0.10854936,0.13129365,0.73928726,0.019722205,0.35836038,0.6359252,-0.0906781,0.45812333,0.746258,0.08442057,0.0005859174,0.7800839,0.087682985,-0.006455063,0.99366546,0.13351648,0.004888298,0.8911331,0.25063264,0.033376515,0.9365169,0.21894613,-0.032277115,0.92971087,0.2174774,0.074819796,0.92879915,0.124356315,-0.07229339,0.9165766,0.12140716,-0.0021604038774967194,0.27083054184913635,-0.0023529604077339172
