frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,Eye.L_x,Eye.L_y,Eye.L_z,Eye.R_x,Eye.R_y,Eye.R_z,Ear.L_x,Ear.L_y,Ear.L_z,Ear.R_x,Ear.R_y,Ear.R_z,hip.Center_x,hip.Center_y,hip.Center_z
0,-0.0699787,-0.4388562,0.13549966,0.024777127,-0.05386689,0.2730078,-0.11873447,0.24547575,0.021953702,0.09867428,0.26581046,-0.0759411,0.25140104,-0.05182752,0.13862668,0.21166614,-0.46612102,0.026900556,-0.30440813,0.49590936,0.3251153,-0.38562304,0.44955105,0.09694399,-0.21050265,0.6404324,0.01328302,0.06113971,0.7089198,-0.050161455,0.31439516,0.63840556,-0.12488183,0.41351143,0.69952947,0.085088596,-0.078152254,0.7248837,0.0041903127,-0.08655984,0.92787856,0.06037527,-0.040386807,0.8219324,0.15892798,-0.023287088,0.8680704,0.12323351,-0.0852824,0.86104715,0.14257526,-0.015254743,0.86598206,0.024151213,-0.15333083,0.8520603,0.06704224,-0.010030094534158707,0.2556430995464325,-0.026993699371814728
